,CR,PR,MR,PD
HNF4A,-0.34364799562364673,-0.3090242903527627,-0.39724493236007397,-0.4222651912060297
ERCC6,-0.390481688697466,-0.33087476688032796,-0.33072672406573106,-0.4116791861577131
CEACAM3,-0.3937009354680286,-0.3184454680550786,-0.32522731344235495,-0.418961441624825
HTR2B,-0.3815637739726559,-0.3658694984828004,-0.3423522363835502,-0.4284777762447631
SLC7A4,-0.2784884375442517,-0.25099094808005246,-0.3852843397420377,-0.43962721473392447
SLC22A3,-0.3726295041994581,-0.29606816870161484,-0.3382126501912911,-0.41298872750499066
RIMS2,-0.4672955823206732,-0.27343442588948985,-0.2825689618440218,-0.4612172730024915
ROR1,-0.3653366579304142,-0.26795387260413184,-0.23214292366503642,-0.39815234362544616
NR3C2,-0.22992395712616323,-0.18280152642884578,-0.26423493173143325,-0.37149035749893927
CCNJL,-0.5050656151466585,-0.19517059848144294,-0.4334958431725083,-0.2922252905420067
FGF23,-0.41969039915320655,-0.3356615020788679,-0.38408113863516763,-0.40475607493255583
FKRP,-0.37065557540033284,-0.3357605569224621,-0.2608089405304353,-0.4426933834125689
LOC103344931,-0.43849480961578413,-0.06602086897832948,-0.2583644837512946,0.3076359917117926
ERBB2,-0.37374054521878436,-0.26322516252675515,-0.32635825836160337,-0.35594802693888383
KCNC2,-0.4629090023064626,-0.3183172514728312,-0.34491181000806365,-0.3012262360638576
KLKB1,-0.3944032434225269,-0.33020202598016823,-0.28900860964593755,-0.2908667195938943
MYOC,-0.41274674379654513,-0.28000627508682974,-0.16874922105762952,-0.3807124832218648
DUSP26,-0.3654063539607404,-0.25193269446841093,-0.06131731982231105,-0.3126525554167285
OGDHL,-0.41958253915807253,-0.31185145484602866,-0.3913978131185549,-0.4266288931383499
MMP11,-0.43278006655638035,-0.3389043226975084,-0.33345993143099356,-0.32039327471546003
ZMYM3,-0.3892795642098708,-0.18237577251118486,-0.2840893931119781,-0.39492885105163417
CD244,-0.3808945087889606,-0.3192681212848894,-0.35755270949762274,-0.3474821577439494
ATN1,-0.40516144882650657,-0.08999736205528913,0.20514353090715604,-0.2446250119048434
PHC3,-0.41107563421010246,-0.14894192893741734,0.45440846887443953,-0.1807228500149425
GOLIM4,-0.4250331854392979,-0.24017476485472114,-0.35094647008509877,-0.31929528606180785
LOXL2,-0.3339270292610137,-0.1602968451851687,-0.03155796560738702,-0.3186903849855049
POLR2J4,-0.43557835595947086,-0.21992770233615452,-0.32139888208245015,-0.3292531841941695
TRIM62,-0.46869471360715376,-0.1868583047280509,-0.19697418469408892,-0.27271922545703253
SORBS1,-0.5743343576513928,-0.12553113884541134,0.09635973937587092,-0.2633578832130813
UGT2B15,-0.43984063764817033,-0.21874596458431486,-0.28060638608864974,-0.1881090656950095
BCORL1,-0.26636372249549334,0.15413659674067556,0.06381849788074018,-0.3924766819964604
PHKG2,-0.20835651036090208,0.08828093573526306,-0.3081645146174932,-0.2507877892852864
SRRM2,-0.06001196318769791,0.0052461434970057725,-0.21797672839298926,-0.25510218386498784
PLEKHM1,0.4250431626012509,1.2428976623057686,0.6399351828278044,0.33783005316030573
PNPLA6,0.22110518868938592,0.517508142362475,0.05409317854081911,-0.39441288292741805
MED13L,-0.45261653514116285,0.1418174623546806,-0.12001910644421125,-0.20443578414603578
PRKCZ,0.2989536102409247,0.34610503449695407,0.39007419800117676,0.10902968175945368
PRR14,0.1002217893650565,0.3181768136413255,-0.23861012657483296,0.09282352025231587
EHMT2,0.13045447321402234,0.3066494243039951,-0.09814628085446978,-0.07153455726110547
HIP1R,0.5180877322085627,0.3295422340918097,0.033719722780198955,-0.29594180575854245
DHX34,0.05965732022153347,0.1166648095306826,-0.14808507513283573,1.3179415980109237
METTL17,0.4593588608752417,-0.006013575262151446,0.2566938334436991,0.19086074618546725
AHSA2,0.8026736905721922,0.4138477942251386,0.33172402329076844,0.097910982026215
DFNB31,1.1411618394622558,0.15530911068469472,-0.06942144063208107,-0.32470382337773107
ITPR3,0.7910299323399097,0.5378976170647732,0.2442758245391715,-0.24193935147022624
DDX17,3.0418258869168766,0.707075806986084,0.7494444810307904,-0.17877137038994606
VASH2,1.5140879663008988,-0.20031758747926315,-0.1592175495120434,-0.11982597921418138
ZGPAT,0.4493118159014056,0.1035768629831912,0.05110834583987375,-0.007889058069089037
WBP4,1.4377565252279434,0.16445481109250593,-0.16727622686323196,0.04376915535692565
CDADC1,1.6967987959750015,0.2514003246376764,-0.0968433740219787,-0.28490676468774717
NAA16,1.5035853829887487,0.34096578594276067,0.3766674148960324,-0.31842361494628213
MED4,-0.5559067894387978,-0.07911798153494493,-0.2159769943528775,-0.19480280895395657
FBXO3,0.8181384979641236,0.01990960011224661,-0.12003516488873947,-0.13706347551142992
PCID2,0.12012273823581704,-0.23859680155709367,-0.14160564089581826,-0.20186704422504198
PIBF1,1.6308456103097893,0.7540529968728744,0.9098152758916931,-0.07616157592419978
PARP4,0.038662957975550895,-0.17828153103812458,-0.22540257626135457,-0.21391289636319996
IPO5,-0.07697053562080995,-0.1900082678870232,-0.3511145866501901,-0.17971604461251023
TGIF2,0.27460178391527507,-0.18786364403584235,-0.024632449704365487,-0.36393534305614655
GRIK4,-0.0993444172782791,-0.28233096960036236,-0.20344530065133626,-0.21318143598422842
SPG11,-0.5682492415112864,-0.3238203004888385,-0.4540486928230072,-0.2269439931131375
PIP5K1B,-0.24961305410793297,-0.3144301761972792,-0.33872146166146755,-0.3692809662595842
JRKL,-0.3677104669006041,-0.28387664699823933,-0.2272385319280077,-0.22947035612496916
RAB8A,-0.40341852483876545,-0.26566070754654925,-0.4694441614226428,-0.2315911995917406
LPCAT1,0.08418171021937404,0.1123140059371373,0.36307583709028995,-0.4712608245521638
IFNAR2,-0.1334661435038967,-0.23679191784479367,-0.14232559683857562,-0.0959844017085096
TMEM259,0.15913479162017113,-0.04326122914695037,0.08375407600285438,-0.20863895611785657
BIRC2,-0.7131714276578598,0.17031761503815102,0.505358588113543,-0.13461174482542246
EIF2S1,-0.33969015871257907,-0.24346754382234242,-0.09775534603220283,-0.11808517599356384
IFNGR2,-0.4034906466218513,0.1032991234069297,-0.20289696070350605,-0.1920072488382117
PSEN2,-0.4133294748257668,-0.1883830212118481,-0.11386866736466808,-0.012046510925574733
CHP1,-0.19981138094265338,-0.12178415417433261,0.0676299345636003,0.02790957273845807
FKTN,0.23617701832216897,0.2012709895480509,0.0605513604059345,0.09382873590948698
ADAM10,-0.6043464470557361,-0.3984149110033682,-0.1548918884226102,0.07425410065551658
EID1,-0.23168353974143982,-0.2686265834711695,0.12896999860392352,0.21753860715263584
NIPA2,0.3688854685923038,-0.1147493619620752,-0.10015689589901727,0.25029603652145654
SRP19,0.1467613092923246,0.08968761103968714,0.36795417842234684,0.35481674022774956
PIGO,0.2146725013095818,0.16154482176333787,0.41293856394179657,0.2993954962895259
RPUSD2,-0.07360122489614702,0.2082815562335755,0.4733207376802958,0.22127857061283232
POLD2,0.24060913388018768,0.23532551000850307,0.153564364596015,2.9586653884150227
PSMB5,-0.4651523264065515,0.09371864852086964,0.3189962142681193,0.12755612769510952
EMC9,-0.5092797389153676,-0.027316054545229423,-0.005440070050938831,0.4722097485685706
STOML2,-0.08100379870553547,0.25376904306721604,0.42842541219212815,-0.0937777865718822
GGCT,-0.2087960449157946,-0.06915442955140781,-0.31680289959425534,0.21532945830665515
UXT,-0.3200729781207492,-0.391217427697986,-0.24763680404242094,1.0575362474939372
RNH1,-0.37667425418608363,0.27631641960797276,0.4848097580010159,-0.2951221083146788
MYOM1,-0.05404297348670154,-0.2384085316967277,-0.32196939532848634,-0.3773092046379995
AHNAK2,0.006816933321529134,-0.2839846262390297,-0.4160854893651671,-0.36289484498898134
SPAG1,-0.48784516769769976,-0.19509932688132522,-0.15779836845995876,-0.07549071968950884
TIMM10B,-0.3228281929946784,-0.49749485019034967,-0.5886200019366378,-0.19485868197424533
C1orf105,-0.15619655543145694,-0.3600332494834091,-0.3788065029359748,-0.29027052010925786
RP1-263J7.2,0.05170621849668683,-0.172581409930947,-0.18890093493264312,-0.2631250693464145
BRCA2,-0.14629857573439783,0.047455280854361695,0.059236014690479344,-0.39729908550619336
RIMBP2,-0.4122847370490475,-0.3483066280138815,-0.3495334718971405,-0.3301428020367762
MS4A2,-0.4657936451398725,-0.46760742523226045,-0.5116208333773911,-0.2581320278662141
AP4E1,-0.3529649249421376,-0.4002058357256474,-0.41588489929474437,-0.376956123958162
PCDHGA1,-0.4163077061773806,-0.3040913413619899,-0.2305098048141103,-0.4217598526984736
EXO5,-0.5112765058358866,-0.3434140988803852,-0.26127349806793077,-0.22172016683561543
SIGLEC15,0.19947534870132033,-0.22779742015537233,-0.2263106832581836,-0.38453620487835083
SMCP,-0.5869029736689305,-0.27981309175072056,-0.29315645702901133,-0.35888499208844354
UGT2A3,-0.5322279829743152,-0.3498368772796242,-0.3174733059045291,-0.382249381492536
TUBB4A,-0.36079388224462855,-0.3297024705893261,-0.40791318189188963,-0.3975532930326206
TSPAN2,-0.19886968399246052,-0.30766449588109407,-0.30114884988929314,-0.4249251125749408
INSM1,-0.45129700113812804,-0.3464781174439715,-0.3337544242649979,-0.41818277615554816
CTNNAP1,-0.3487791831019787,-0.334827495014309,-0.33867158890197513,-0.5020257528039634
SOCS6,-0.46650995842322834,-0.32482421979702597,-0.32005063258670097,-0.432493504245808
CDK6,-0.4209155182729778,-0.28172017625824575,-0.36422138555162553,-0.44469043189014884
SPSB1,-0.3376712042875158,-0.3193823780876267,-0.3379755726287901,-0.3712957828919384
MEP1A,-0.4062783985148801,-0.36027816548922464,-0.32762193496369396,-0.4535259112607081
CHST1,-0.37857602786498495,-0.32637993454648534,-0.40201710115922507,-0.4204818987173351
WNT7A,-0.3927415284703817,-0.31856338451460775,-0.33989148658307733,-0.44525208859501125
CETN1,-0.4070152023530172,-0.2946291116770994,-0.3395262318267398,-0.4624045422886171
SIGLEC6,-0.3957423681487715,-0.32725839509451626,-0.32336350529004115,-0.47299325963404953
COL2A1,-0.4099759402118359,-0.23363267496695972,-0.3554918758855659,-0.4140120763844317
MYT1,-0.44937907873095667,-0.2121605965268132,-0.16456727540405278,-0.4144452897154455
BEAN1,-0.4069817555835582,-0.3230384186040653,-0.43025086919754696,-0.42176050539038124
GNG3,-0.41552784642208856,-0.35484698356759486,-0.34299435474818396,-0.3658754471239687
PLCE1,-0.36486687651222544,-0.3108564375242419,-0.3571576093646474,-0.2948380610817161
APBB2,-0.45851988493277557,-0.2792532039996082,-0.28014145340828933,-0.38040567945821147
CATSPERB,-0.5403841839059805,-0.19748199545727455,-0.2164852147210449,-0.3690543184414491
AVPI1,-0.34445590821110733,-0.2160293798349571,-0.2592755111900569,-0.4010363079717868
C1orf68,-0.33997112292551507,-0.2885338228310944,-0.40946344535221174,-0.30475648143704037
ASB1,-0.3782543589764751,-0.30476874868823073,-0.16197555367843297,-0.40483638790542603
ALDOAP2,-0.4703731865156911,-0.2630915814757316,-0.3863824127346023,-0.4668023694096652
OASL,-0.4089573305334587,-0.26071809538007873,-0.20097593127418503,-0.3836489102470463
PCDHGA9,-0.45340741036463433,-0.20352039726893503,-0.18568632819262942,-0.34970692899457606
SFTPB,-0.4749124024491094,-0.3044710782115963,-0.39476849976674855,-0.41836048472005094
XPO4,-0.445846968573095,-0.22906159562001607,-0.23083607236601805,-0.10093498271743369
FBXL18,-0.3542612397827816,-0.26950768871883973,-0.25452034190668227,-0.19678432915809407
GCC1,-0.4344858722310141,-0.2959833793300765,-0.3656352435172174,-0.3102550419176284
SLC25A16,-0.41761461635097624,-0.23450339597809658,-0.4253862845546854,-0.2691862107475644
ICK,-0.4495138604053667,-0.26319006533775946,-0.3209118835302218,-0.2274595719892834
ZNF117,-0.406504755325497,-0.34442068263872583,-0.40741858136724163,-0.4140379583133979
COLGALT2,-0.37898703959398805,-0.3625706637908346,-0.30859085895419075,-0.38130494551322064
COL7A1,-0.39351378680597887,-0.27318103233670576,-0.20558281125242925,-0.20744144666326703
DNAJC22,-0.42421178238886936,-0.33144269080217104,-0.5282484019920356,-0.08565634763821454
SYT17,-0.400700473644382,-0.22237461371349165,-0.3159615529862735,-0.41714407939879583
KIAA1731,-0.3899736101781242,-0.17149958284231925,-0.04600678723300623,-0.37124584342527867
SENP5,-0.29141245514360276,-0.125447900245541,-0.13315076773961654,-0.4241162976968976
IGSF9B,-0.4023980973996893,-0.2226044885211895,-0.3956970827421127,-0.2700592020040086
IPPK,-0.39330223182444035,-0.2817255377441799,-0.18770550879441383,-0.22220887290267707
SEC31B,-0.6142333760378225,-0.223559030169123,-0.15114497125827725,-0.31123208244436484
ZNF212,-0.32808114264859306,-0.10430771761789073,-0.2737740248957725,-0.18510283162611005
LUC7L,-0.8139083720145095,-0.11312437971143471,-0.07160813436047166,-0.15043898795971553
CXorf21,-0.030394909662512182,0.012341588459763587,-0.07601936893932389,-0.34595166147728224
SULT1A1,-0.1857393870913641,-0.00466289953306868,-0.17936718807884156,-0.2598690868482048
KDM6B,-0.1614685728044988,0.12058358830255965,-0.05681996255715739,-0.26469900418887704
LTBP4,0.5123193290468596,0.3719259700073592,0.3881026103238346,-0.13183275318554896
RREB1,-0.45741484657081816,-0.02081531704880783,0.13732942283499408,-0.14098601030870955
SLC7A6,0.7753509612590044,0.7617404060841425,0.5256407388655773,-0.012909316294443836
ANP32A-IT1,-0.03098111283107306,0.1173046435493636,-0.0024416721042530873,0.3133369737445214
ZNF274,0.5174395630911349,-0.0156499904326995,-0.3723238999450259,0.9726562629306358
RBM25,-0.9382571585026644,-0.25102882491711487,-0.22219526465766906,0.09344142145159905
PRPF39,1.3514223130289158,0.6584561825030113,0.1371768299196145,-0.036101524408042984
CHD8,1.0887522893680248,-0.0316492074657661,-0.19713744993727186,0.045513671495174046
PCBP4,0.9744919538167963,0.678334892573073,0.5585915675650229,0.11312755838004476
DNAJC11,0.7179812948750595,0.3259317513202677,-0.023148435126945546,0.08079281926019306
EVL,1.0790472178468764,0.2577164255045739,-0.21501074993518887,0.13981537647143852
TM7SF3,0.4031399673492589,-0.29845956576211385,-0.02054071495788198,0.6360589839510141
ZBTB24,3.323745371002877,0.7478873507769078,0.7532143496921128,0.238113597457887
INTS6,1.3427180671002958,0.16138664029981029,0.07837841122110384,-0.154483379272017
NUFIP1,2.0065480765532215,0.055654099787407776,0.09047434921294369,-0.22751171667364192
ACAP1,2.2072298102322057,0.4601465042055359,0.3214288477369733,-0.16914445738748152
KLF10,-0.1394476552197698,-0.019028020058134382,-0.24819691587695372,0.08976853832219066
ELF1,0.5967332709653256,0.010715024924231958,0.3563716669374386,-0.1833606886340089
RCBTB1,0.4879456742175348,0.019859449822256188,0.10948678530989026,-0.08135187629294817
DMTF1,0.5395707360014249,-0.04741805798312911,-0.08699985414963146,-0.2520610372578494
TUBGCP3,0.03403037130574926,-0.24858132581833145,-0.13164703926720442,-0.030211368971796215
BTN2A2,-0.14813663652172446,-0.36080534328523667,-0.307987718711064,-0.36594412170214063
PHF21A,2.9224764858838355,0.18602603283938715,0.025712784648821492,0.12183050662639626
ESD,-0.5686801225413308,-0.22898857574210044,-0.326193787654362,-0.2469257362790299
ZNF302,-0.29083691642233744,-0.26377645463175486,-0.35240079171580724,-0.0231254075243017
ATM,0.2656858996268512,-0.021863353532105275,-0.10870369108104201,-0.47122784643692506
LIMD2,-0.020395043744485353,-0.060453892928294416,0.0038931797724282907,-0.42650980594191074
CDIP1,-0.32065658731991714,-0.06873856560923602,0.29424611692557,0.1899353067752287
BMP4,-0.3608809651061045,-0.3412582238712152,0.034189807965678026,-0.3084892324770394
UBP1,-0.27652528354237094,-0.22813108014233624,-0.33730265301983864,-0.07342543413412876
ATP11B,0.03547179540538281,-0.10316858294741975,0.08478446355964993,-0.11220317929450743
FUBP3,-0.18301980784293703,0.08837787121984013,0.18845300571894585,0.48179891423611065
OXSM,-0.33441539625725664,-0.13202415667554776,0.18031657689205044,0.8383065670610693
USP16,-1.1126999892198468,-0.3350105521992435,-0.1444454701173542,0.3754164882122175
GNE,0.02982210728934026,-0.27188224851587595,0.0351687289573048,-0.14615397892911874
CLINT1,-0.3989243244238607,-0.23592240060723454,0.07518499273409508,0.18048709804177301
ATP6V1G1,0.7169062521180644,0.0746381030366134,0.2342910846008522,0.18045998958293366
PRPF4,0.404134628373751,0.10969588471853743,0.44531509952227033,0.056734999539852164
SSR3,-0.5394852417290946,-0.38867563184843196,0.08923752148703913,0.6229078065068071
TMX2,0.015020437659162111,0.2095169445359832,0.33271540875785577,-0.13199692151052508
HSPA9,-0.2457460000822067,0.25794410435793336,0.6194164281847322,0.0999506074873371
SRP14,-0.5854462234550976,0.0239776972564752,-0.13193841860352282,0.6355833394672983
DHPS,-0.47270648464640636,-0.08202422648873575,0.4251470421935901,0.8823726805545196
PNN,-0.08042369614833761,0.14867760382304396,0.15982937755020465,-0.17540218815893618
RABEPK,-0.6716657095139649,0.8111161968495019,1.2772303843020854,1.4911697992690682
TM7SF2,-0.5077738581511174,-0.004377024311000167,0.3857995757772979,0.15433725584252647
DPP3,-0.1929857829685169,0.09315475547026988,0.0988358294303114,-0.14296263729152198
SCO2,-0.5618788260892348,0.613326036767718,1.3014400864716928,0.17361142850789762
PPIF,-0.1839232888057892,-0.04607303399474292,0.08086770704608835,-0.1401698620506644
ENDOG,-0.36199187016013035,0.3927186244139982,0.4223459612620497,-0.12617073876317866
LDHB,-0.3594710083055645,0.10976399409392079,0.16342885938540588,-0.3526636087559323
FILIP1L,0.013894206105419379,-0.16144287247538644,-0.09675746353025122,-0.28036158679678136
ATP4B,-0.07635579442901091,-0.09592849958877722,-0.04954935136684952,-0.37468360689229424
TMEM100,-0.47391534238313615,-0.1907992471724146,-0.02596355954281791,-0.2531622667209474
MYH8,-0.4707810777128691,-0.33809168662926903,-0.27434963655926825,-0.24945507901290417
DIAPH2-AS1,-0.47271881211114114,-0.2811259793546263,-0.3424127384713937,-0.3387511728781971
